target_variable,status,source_columns,expression,notes,lookup_table,measure
state,unavailable,,,Not an Australian dataset.,,
ethnicity,incompatible,"QP211a, QP211b, QP211c, QP211d, QP211e, QP211f, QP211g, QP211h, QP211i, QP211j, QP211k, QP211l, QP211m, QP211n, QP211o, QP211p, QP211q, QP211r, QP211s, QP211t, QP211u, QP211v, QP211w, QP211x, QP211y, QP211z, QP211aa, QP211bb, QP211cc, QP211dd, QP211ee, QP211ff, QP211gg, QP211hh, QP211ii, QP211jj, QP211kk, QP211ll, QP211mm, QP211nn, QP211oo, QP211pp, QP211qq, QP211rr, QP211ss, QP211tt, QP211uu, QP211vv, QP211ww, QP211xx, QP211yy, QP211zz, QP211ab, QP211ac, QP211ad, QP211ae, QP211af, QP211ag, QP211ah, QP211ai, QP211aj, QP211ak, QP211al, QP211am",,"Only the main languages spoken at home (QP211 tick list, parent report); home language cannot give ethnicity.",,
indigenous,unavailable,,,Not collected.,,
minority,proximate,DPdiscriminateA,"recode_values(as.numeric(haven::zap_labels(DPdiscriminateA)), 1 ~ ""Minority"", 2 ~ ""Non-minority"", default = ""Unknown"")","QP212 (DPdiscriminateA): parent says the child belongs to a group discriminated against in this country (ethnicity, language, religion, etc.); Yes and Partly collapsed. Proximate: parent-perceived, broader than ethnic minority, country-relative.",,
immigrant_background,incompatible,"QP211a, QP211b, QP211c, QP211d, QP211e, QP211f, QP211g, QP211h, QP211i, QP211j, QP211k, QP211l, QP211m, QP211n, QP211o, QP211p, QP211q, QP211r, QP211s, QP211t, QP211u, QP211v, QP211w, QP211x, QP211y, QP211z, QP211aa, QP211bb, QP211cc, QP211dd, QP211ee, QP211ff, QP211gg, QP211hh, QP211ii, QP211jj, QP211kk, QP211ll, QP211mm, QP211nn, QP211oo, QP211pp, QP211qq, QP211rr, QP211ss, QP211tt, QP211uu, QP211vv, QP211ww, QP211xx, QP211yy, QP211zz, QP211ab, QP211ac, QP211ad, QP211ae, QP211af, QP211ag, QP211ah, QP211ai, QP211aj, QP211ak, QP211al, QP211am",,"No birthplace items; only the main languages spoken at home (QP211 tick list, parent report).",,
born_in_country,unavailable,,,Not collected.,,
ses_area,unavailable,,,Not collected.,,
ses_household,proximate,DPSESHH3,"recode_values(as.numeric(haven::zap_labels(DPSESHH3)), 1 ~ ""High"", 2 ~ ""Medium"", 3 ~ ""Low"", default = ""Unknown"")","DPSESHH3: study's household social grade (A-E, from head-of-household education and occupation) collapsed A/B/C1 High, C2 Medium, D/E Low. Fixed social-grade collapse pooled across countries (34/41/20); within-country 40/20/40 cuts are not feasible for a 6-level class whose C2 level holds 41% of children.",,
ses_household_measure,inferred,DPSESHH3,"""Occupational class: head-of-household social grade (A-E)""",Names the source measure behind ses_household.,,
ses_hukou,unavailable,,,Hukou not asked.,,
maternal_education,proximate,"QP206, sexpt, QP209, QP210","lookup_values(
  recode_values(
    case_when(
      as.numeric(haven::zap_labels(QP206)) == 1 &
        as.numeric(haven::zap_labels(sexpt)) == 2 ~ as.numeric(haven::zap_labels(QP209)),
      as.numeric(haven::zap_labels(QP206)) == 1 &
        as.numeric(haven::zap_labels(sexpt)) == 1 ~ as.numeric(haven::zap_labels(QP210))
    ),
    1 ~ ""Not completed primary education"",
    2 ~ ""Primary or first stage of basic"",
    3 ~ ""Lower secondary or second stage of basic"",
    4 ~ ""Upper secondary"",
    5 ~ ""Post secondary, non tertiary"",
    6 ~ ""First stage of tertiary"",
    7 ~ ""Second stage of tertiary"",
    default = ""Unknown""
  ),
  lookup_maternal_education,
  dataset_id = spec$dataset_id,
  target_variable = ""maternal_education""
)","No carer is labelled mother: QP209 (interviewed carer) if the interviewing parent is female, QP210 (other carer, two-parent homes only) if male; non-parent interviewees = Unknown. Shared education lookup. Proximate: the other carer is assumed to be the mother, and first stage of tertiary (ISCED-97 5) also holds short-cycle degrees.",maternal_education,
paternal_education,proximate,"QP206, sexpt, QP209, QP210","lookup_values(
  recode_values(
    case_when(
      as.numeric(haven::zap_labels(QP206)) == 1 &
        as.numeric(haven::zap_labels(sexpt)) == 1 ~ as.numeric(haven::zap_labels(QP209)),
      as.numeric(haven::zap_labels(QP206)) == 1 &
        as.numeric(haven::zap_labels(sexpt)) == 2 ~ as.numeric(haven::zap_labels(QP210))
    ),
    1 ~ ""Not completed primary education"",
    2 ~ ""Primary or first stage of basic"",
    3 ~ ""Lower secondary or second stage of basic"",
    4 ~ ""Upper secondary"",
    5 ~ ""Post secondary, non tertiary"",
    6 ~ ""First stage of tertiary"",
    7 ~ ""Second stage of tertiary"",
    default = ""Unknown""
  ),
  lookup_maternal_education,
  dataset_id = spec$dataset_id,
  target_variable = ""maternal_education"",
  default = ""Unknown""
)","Mirror of maternal_education: QP209 if the interviewing parent is male, QP210 if female; non-parent interviewees = Unknown. Shared education lookup (maternal_education rows). Proximate: the other carer is assumed to be the father, and first stage of tertiary (ISCED-97 5) also holds short-cycle degrees.",maternal_education,
parental_education,proximate,DPEDUHH,"lookup_values(
  recode_values(
    as.numeric(haven::zap_labels(DPEDUHH)),
    1 ~ ""Not completed primary education"",
    2 ~ ""Primary or first stage of basic"",
    3 ~ ""Lower secondary or second stage of basic"",
    4 ~ ""Upper secondary"",
    5 ~ ""Post secondary, non tertiary"",
    6 ~ ""First stage of tertiary"",
    7 ~ ""Second stage of tertiary"",
    default = ""Unknown""
  ),
  lookup_maternal_education,
  dataset_id = spec$dataset_id,
  target_variable = ""maternal_education"",
  default = ""Unknown""
)","DPEDUHH: study's highest education of the interviewed carer, other carer and head of household (7 ISCED-97 levels), through the shared education lookup; don't know = Unknown. Proximate: first stage of tertiary (ISCED-97 5) also holds short-cycle degrees.",maternal_education,
urbanicity,proximate,Rurality,"recode_values(as.numeric(haven::zap_labels(Rurality)), 1 ~ ""Rural"", 2 ~ ""Suburban"", 3 ~ ""Urban"", default = ""Unknown"")","Rurality: study's sampling-point size class Small/Medium/Large -> Rural/Suburban/Urban. Where AreaSize is known (48% of rows), Small is 63% under 2,000 inhabitants, Medium 85% 2,001-100,000 and Large 72% at 100,000 or more, so each class goes where most of it lies. Proximate: sampling-point size, not a residential typology.",,
family_structure,proximate,"DPfamily3, QP206","case_when(
  as.numeric(haven::zap_labels(DPfamily3)) == 2 & as.numeric(haven::zap_labels(QP206)) == 2 ~ ""Step family"",
  as.numeric(haven::zap_labels(DPfamily3)) == 2 ~ ""Two biological/adoptive parents"",
  as.numeric(haven::zap_labels(DPfamily3)) == 1 ~ ""Single parent"",
  as.numeric(haven::zap_labels(DPfamily3)) == 3 ~ ""Other"",
  .default = ""Unknown""
)","DPfamily3: study's single-parent/two-parent/other household type (from QP207 adults in household and QP208 1- or 2-parent family). Two-parent homes are Step family only when the responding carer is a step-parent (QP206 = 2), otherwise Two biological/adoptive parents. Proximate: step families with a biological-parent respondent cannot be separated.",,
fam_screenrules,partial,QP224c,"case_when(as.numeric(haven::zap_labels(QP224c)) == 1 ~ ""TRUE"", as.numeric(haven::zap_labels(QP224c)) == 2 ~ ""FALSE"")","QP224c: parent uses 'a service or contract that limits the time your child spends on the internet' (parent report; asked only if the child goes online at home, otherwise NA; don't know = NA). Partial: internet only and a technical limit, not household rules on amount or timing.",,
fam_bedroomscreen,partial,QC301a,"case_when(as.numeric(haven::zap_labels(QC301a)) == 1 ~ ""TRUE"", as.numeric(haven::zap_labels(QC301a)) == 0 ~ ""FALSE"")","QC301a: child uses the internet 'in your bedroom (or other private room) at home' these days (child self-report). Partial: location of internet use on any device, not a device kept there, and pools other private rooms.",,
fam_parentstress,unavailable,,,Not collected.,,
fam_parentstress_measure,unavailable,,,See fam_parentstress.,,
school_grade,unavailable,,,Not collected.,,
st_measure_type,inferred,"QC304, QC305","""Categorical""","QC304/QC305: 11 response bands, not open numeric entry.",,
st_measure_name,inferred,"QC304, QC305","""Custom""","Two bespoke EU Kids Online items: QC304 (internet time, normal school day) and QC305 (... normal non-school day); not a named instrument.",,
st_responder,inferred,,"""Self""",QC304/QC305 are child self-report; the parent module has no screen-time duration item.,,
st_total_wd,incompatible,"QC304, QC305",,"Only duration items are internet time (QC304/QC305); no TV, console or other screen item, so no total. Per DR-0004, st_internet is not a screen-time total.",,
st_total_we,incompatible,"QC304, QC305",,See st_total_wd.,,
st_total,incompatible,"QC304, QC305",,See st_total_wd.,,
st_watch_wd,unavailable,,,No weekday/weekend split.,,
st_watch_we,unavailable,,,No weekday/weekend split.,,
st_watch,incompatible,"QC306b, QC307b",,"QC306b/QC307b: watched video clips on the internet, past-month yes/no and frequency only; no duration, and no offline TV item.",,
st_game_wd,unavailable,,,No weekday/weekend split.,,
st_game_we,unavailable,,,No weekday/weekend split.,,
st_game,incompatible,"QC101, QC102",,"QC101/QC102: ever played internet games (yes/no) and how often in the past 12 months; frequency only, no duration.",,
st_game_comp_wd,unavailable,,,Not collected.,,
st_game_comp_we,unavailable,,,Not collected.,,
st_game_comp,unavailable,,,Not collected.,,
st_game_console_wd,unavailable,,,Not collected.,,
st_game_console_we,unavailable,,,Not collected.,,
st_game_console,unavailable,,,Not collected.,,
st_game_handheldconsole_wd,unavailable,,,Not collected.,,
st_game_handheldconsole_we,unavailable,,,Not collected.,,
st_game_handheldconsole,unavailable,,,Not collected.,,
st_game_active_wd,unavailable,,,Not collected.,,
st_game_active_we,unavailable,,,Not collected.,,
st_game_active,unavailable,,,Not collected.,,
st_game_phone_wd,unavailable,,,Not collected.,,
st_game_phone_we,unavailable,,,Not collected.,,
st_game_phone,unavailable,,,Not collected.,,
st_game_tablet_wd,unavailable,,,Not collected.,,
st_game_tablet_we,unavailable,,,Not collected.,,
st_game_tablet,unavailable,,,Not collected.,,
st_comp_nongaming_wd,unavailable,,,No device split; see st_internet_wd.,,
st_comp_nongaming_we,unavailable,,,See st_comp_nongaming_wd.,,
st_comp_nongaming,unavailable,,,See st_comp_nongaming_wd.,,
st_comp_wd,unavailable,,,No weekday/weekend split.,,
st_comp_we,unavailable,,,No weekday/weekend split.,,
st_comp,incompatible,"QC300a, QC300b, QC300c, QC300d",,QC300a-QC300d: whether the child goes online on an own or shared PC or laptop (yes/no); no time spent.,,
st_tablet_wd,unavailable,,,No device split; see st_internet_wd.,,
st_tablet_we,unavailable,,,See st_tablet_wd.,,
st_tablet,unavailable,,,See st_tablet_wd.,,
st_phone_wd,unavailable,,,No weekday/weekend split.,,
st_phone_we,unavailable,,,No weekday/weekend split.,,
st_phone,incompatible,QC300e,,QC300e: whether the child goes online on a mobile phone (yes/no); no time spent.,,
st_socmedia_wd,unavailable,,,No weekday/weekend split.,,
st_socmedia_we,unavailable,,,No weekday/weekend split.,,
st_socmedia,incompatible,"QC308b, QC309b",,"QC308b/QC309b: visited a social networking profile, past-month yes/no and frequency only; no duration.",,
st_educational_wd,unavailable,,,No weekday/weekend split.,,
st_educational_we,unavailable,,,No weekday/weekend split.,,
st_educational,incompatible,"QC306a, QC307a",,"QC306a/QC307a: used the internet for school work, past-month yes/no and frequency only; no duration.",,
st_work_wd,unavailable,,,Not collected.,,
st_work_we,unavailable,,,Not collected.,,
st_work,unavailable,,,Not collected.,,
st_internet_wd,compatible,QC304,"recode_values(
  as.numeric(haven::zap_labels(QC304)),
  11 ~ 0,
  1 ~ 0.25,
  2 ~ 0.5,
  3 ~ 1,
  4 ~ 1.5,
  5 ~ 2,
  6 ~ 2.5,
  7 ~ 3,
  8 ~ 3.5,
  9 ~ 4,
  10 ~ 4.5
)","QC304, internet time 'on a normal school day', child self-report, 11 bands. None at all = 0, just a few minutes = 0.25, 'about' bands at the stated value (0.5-4), more than four hours = 4.5 ('about 4 hours' spans to 4.5, so 4.5 is the floor of 'more than four hours'). Don't know and no answer = NA.",,
st_internet_we,compatible,QC305,"recode_values(
  as.numeric(haven::zap_labels(QC305)),
  11 ~ 0,
  1 ~ 0.25,
  2 ~ 0.5,
  3 ~ 1,
  4 ~ 1.5,
  5 ~ 2,
  6 ~ 2.5,
  7 ~ 3,
  8 ~ 3.5,
  9 ~ 4,
  10 ~ 4.5
)","QC305, internet time 'on a normal non-school day (like weekends or school holidays)', child self-report. Bands and NA codes as st_internet_wd; more than four hours = 4.5.",,
st_internet,compatible,"QC304, QC305","(recode_values(
  as.numeric(haven::zap_labels(QC304)),
  11 ~ 0,
  1 ~ 0.25,
  2 ~ 0.5,
  3 ~ 1,
  4 ~ 1.5,
  5 ~ 2,
  6 ~ 2.5,
  7 ~ 3,
  8 ~ 3.5,
  9 ~ 4,
  10 ~ 4.5
) *
  5 +
  recode_values(
    as.numeric(haven::zap_labels(QC305)),
    11 ~ 0,
    1 ~ 0.25,
    2 ~ 0.5,
    3 ~ 1,
    4 ~ 1.5,
    5 ~ 2,
    6 ~ 2.5,
    7 ~ 3,
    8 ~ 3.5,
    9 ~ 4,
    10 ~ 4.5
  ) *
    2) /
  7",(5 x st_internet_wd + 2 x st_internet_we) / 7; NA if either day is missing. More than four hours = 4.5 (see st_internet_wd).,,
st_videochat,incompatible,"QC311a, QC312a",,"Webcam use: past-month yes/no (QC311a) and frequency (QC312a, ages 11+) only; no duration.",,
st_messaging_wd,unavailable,,,No weekday/weekend split.,,
st_messaging_we,unavailable,,,No weekday/weekend split.,,
st_messaging,incompatible,"QC308d, QC309d",,"QC308d/QC309d: used instant messaging, past-month yes/no and frequency only; no duration.",,
st_creating,incompatible,"QC311c, QC311d, QC312c, QC312d",,"Blogging/posting (photos, videos, music): past-month yes/no and frequency only, no duration.",,
st_email,incompatible,"QC308a, QC309a",,"QC308a/QC309a: used email, past-month yes/no and frequency (5-point) only; no duration.",,
st_shopping,unavailable,,,Not collected.,,
st_total_school,unavailable,,,No item on use at school.,,
st_educational_school,unavailable,,,See st_total_school.,,
st_comp_school,unavailable,,,See st_total_school.,,
st_tablet_school,unavailable,,,See st_total_school.,,
st_internet_school,incompatible,"QC301c, QP219c",,"QC301c (child)/QP219c (parent): whether the child uses the internet at school (yes/no), not duration.",,
st_phone_school,unavailable,,,See st_total_school.,,
acc_academachment_selfrated,unavailable,,,Not collected.,,
acc_academachment_lettergrades,unavailable,,,Not collected.,,
acc_academachment_stdtest,unavailable,,,Not collected.,,
acc_schoolengage_caresschool,unavailable,,,Not collected.,,
acc_schoolengage_homework,unavailable,,,Not collected.,,
acc_schoolpressure_self,unavailable,,,Not collected.,,
acc_schoolbelonging_self,unavailable,,,Not collected.,,
acc_schoolbelonging_measure,unavailable,,,See acc_schoolbelonging_self.,,
acc_academachment_numgrades,unavailable,,,Not collected.,,
acc_academachment_teacherrated,unavailable,,,Not collected.,,
acc_numeracy_stdtest,unavailable,,,Not collected.,,
acc_literacy_stdtest,unavailable,,,Not collected.,,
beh_hyper_basc2,unavailable,,,BASC-2 not administered.,,
beh_atten_basc2,unavailable,,,BASC-2 not administered.,,
beh_atten_self,incompatible,QC106a,,"Single SDQ item 15 (QC106a); one item is not a scale, and the SDQ hyperactivity subscale cannot be scored (see beh_hyper_sdq_self).",,
beh_atten_measure,unavailable,,,See beh_atten_self.,,
beh_selfreg_htks,unavailable,,,HTKS not administered.,,
beh_bullied,partial,"QC125, QC127a","case_when(
  as.numeric(haven::zap_labels(QC127a)) == 1 ~ ""TRUE"",
  as.numeric(haven::zap_labels(QC127a)) == 0 | as.numeric(haven::zap_labels(QC125)) == 2 ~ ""FALSE""
)","QC125: acted in a way that might have felt hurtful or nasty to someone else in the past 12 months, after the study's description of repeated hurtful acts; child self-report. TRUE if in person face to face (QC127a); FALSE if not face to face or no at QC125; don't know/prefer not to say = NA. Partial: any target, not only other students.",,
beh_beenbullied,partial,"QC112, QC114a","case_when(
  as.numeric(haven::zap_labels(QC114a)) == 1 ~ ""TRUE"",
  as.numeric(haven::zap_labels(QC114a)) == 0 | as.numeric(haven::zap_labels(QC112)) == 2 ~ ""FALSE""
)","QC112: someone acted in a hurtful or nasty way to you in the past 12 months, after the study's description of repeated hurtful acts; child self-report. TRUE if it happened in person face to face (QC114a); FALSE if not face to face or no at QC112; don't know/prefer not to say = NA. Partial: any perpetrator, not only other students.",,
beh_beenbullied_online,compatible,"QC112, QC115","case_when(
  as.numeric(haven::zap_labels(QC115)) == 1 ~ ""TRUE"",
  as.numeric(haven::zap_labels(QC115)) == 2 ~ ""FALSE"",
  as.numeric(haven::zap_labels(QC112)) == 2 ~ ""FALSE"",
  .default = NA_character_
)","QC115 (it happened on the internet, past 12 months), asked only if QC112 = yes; no at QC112 = FALSE; don't know/prefer not to say = NA. Child self-report, after the study's description of repeated hurtful acts.",,
beh_bullied_online,compatible,"QC125, QC127c","case_when(
  as.numeric(haven::zap_labels(QC127c)) == 1 ~ ""TRUE"",
  as.numeric(haven::zap_labels(QC127c)) == 0 ~ ""FALSE"",
  as.numeric(haven::zap_labels(QC125)) == 2 ~ ""FALSE"",
  .default = NA_character_
)","QC127c (acted like this on the internet, past 12 months), asked only if QC125 = yes; no at QC125 = FALSE; don't know/prefer not to say = NA. Child self-report, after the study's description of repeated hurtful acts.",,
beh_fight,incompatible,QC105b,,"QC105b ('I fight a lot, I can make other people do what I want') is an SDQ conduct item (3-point true/not-true), not a report of whether fighting occurred; dichotomising would invent a threshold and double-count beh_conduct_sdq_self.",,
beh_truancy,compatible,QC108b,"recode_values(as.numeric(haven::zap_labels(QC108b)), 1 ~ ""TRUE"", 0 ~ ""FALSE"")","'Missed school lessons without your parents knowing (playing truant)', past 12 months, tick-all list. TRUE if ticked; no answer and prefer not to say are NA.",,
beh_stealing,incompatible,QC106d,,"QC106d (SDQ 22, 'I take things that are not mine'): a truth rating, not an occurrence; scored in beh_conduct_sdq_self.",,
beh_vandalism,unavailable,,,Not collected.,,
beh_alcohol_self,partial,QC108a,"case_when(as.numeric(haven::zap_labels(QC108a)) == 1 ~ ""TRUE"", as.numeric(haven::zap_labels(QC108a)) == 0 ~ ""FALSE"")","Ages 11-16 only. QC108a: 'had so much alcohol that I got really drunk' in the past 12 months (child self-report tick list); not asked under 11 and no answer = NA. Partial: drunkenness only, not any drinking.",,
beh_tobacco_self,unavailable,,,Not collected.,,
beh_cannabis_self,unavailable,,,Not collected.,,
beh_conduct_sdq_parent,unavailable,,,SDQ parent form not administered; see beh_conduct_sdq_self.,,
beh_hyper_sdq_parent,unavailable,,,See beh_conduct_sdq_parent.,,
beh_peerprob_sdq_parent,unavailable,,,See beh_conduct_sdq_parent.,,
beh_prosocial_sdq_parent,unavailable,,,See beh_conduct_sdq_parent.,,
beh_aggphys_bpaq_self,unavailable,,,BPAQ not administered; see beh_agg_self.,,
beh_aggverb_bpaq_self,unavailable,,,BPAQ not administered; see beh_agg_self.,,
beh_agganger_bpaq_self,unavailable,,,BPAQ not administered; see beh_agg_self.,,
beh_agghostility_bpaq_self,unavailable,,,BPAQ not administered; see beh_agg_self.,,
beh_agg_self,incompatible,QC105b,,"QC105b ('I fight a lot, I can make other people do what I want'), a single truth-rated SDQ conduct item, not an aggression scale; scored in beh_conduct_sdq_self.",,
beh_agg_measure,unavailable,,,See beh_agg_self.,,
beh_argues,unavailable,,,Not collected.,,
beh_persistence_finishwork,incompatible,QC104h,,"QC104h ('easy to stick to my aims and achieve my goals'): a true/not-true self-efficacy item, not a finishing-tasks frequency; used in wb_selfefficacy_self.",,
beh_emotreg_stayscalm,incompatible,QC104d,,"QC104d (SDQ 5, 'I get very angry and often lose my temper'): a problem-worded truth rating; scored in beh_conduct_sdq_self.",,
beh_peerprob_makefriends,incompatible,"QC105a, QC105d",,"QC105a ('I have at least one good friend', SDQ 11) and QC105d ('Other people my age generally like me', SDQ 14) are truth-rated SDQ items, scored in beh_peerprob_sdq_self.",,
beh_conduct_diagnosed,incompatible,QP213d,,"QP213d: parent-reported 'behavioural difficulty', one line of a 5-item checklist; not attributed to a professional, no never/previously/currently structure.",,
beh_conduct_diagnosed_severity,unavailable,,,Not collected.,,
beh_conduct_sdq_self,compatible,"DCSDQcpMN, QC104d, QC104f, QC105b, QC105g, QC106d","if_else(
  rowSums(
    cbind(
      as.numeric(haven::zap_labels(QC104d)),
      as.numeric(haven::zap_labels(QC104f)),
      as.numeric(haven::zap_labels(QC105b)),
      as.numeric(haven::zap_labels(QC105g)),
      as.numeric(haven::zap_labels(QC106d))
    ) >
      0,
    na.rm = TRUE
  ) >=
    3,
  floor((DCSDQcpMN - 1) * 5 + 0.5),
  NA_real_
)","Child self-report; the module has 16 of 25 SDQ items (all emotional, conduct and peer items, hyperactivity item 15 only, no prosocial), Not true/A bit true/Very true = 1/2/3. Study's conduct mean DCSDQcpMN (QC104f reversed) rescaled to 0-10 as (mean - 1) x 5, scored when at least 3 of 5 items are answered, prorated and rounded half up per SDQ scoring. Ages 9-16; 26% of scored respondents are 9-10, below the self-report form's validated 11-17.",,
beh_hyper_sdq_self,incompatible,"QC106a, DCSDQhpMN",,"Only 1 of 5 hyperactivity items given (QC106a, SDQ 15); DCSDQhpMN is that single item, so the subscale cannot be scored.",,
beh_peerprob_sdq_self,compatible,"DCSDQppMN, QC104e, QC105a, QC105d, QC105h, QC106e","if_else(
  rowSums(
    cbind(
      as.numeric(haven::zap_labels(QC104e)),
      as.numeric(haven::zap_labels(QC105a)),
      as.numeric(haven::zap_labels(QC105d)),
      as.numeric(haven::zap_labels(QC105h)),
      as.numeric(haven::zap_labels(QC106e))
    ) >
      0,
    na.rm = TRUE
  ) >=
    3,
  floor((DCSDQppMN - 1) * 5 + 0.5),
  NA_real_
)","Study's peer mean DCSDQppMN (QC105a and QC105d reversed; SDQ coverage: see beh_conduct_sdq_self) rescaled to 0-10 as (mean - 1) x 5, scored when at least 3 of 5 items are answered, prorated and rounded half up per SDQ scoring. Ages 9-16; 26% of scored respondents are 9-10, below the self-report form's validated 11-17.",,
beh_prosocial_sdq_self,unavailable,,,SDQ prosocial items not administered.,,
beh_conduct_sdq_teacher,unavailable,,,SDQ teacher form not administered.,,
beh_hyper_sdq_teacher,unavailable,,,SDQ teacher form not administered.,,
beh_peerprob_sdq_teacher,unavailable,,,SDQ teacher form not administered.,,
beh_prosocial_sdq_teacher,unavailable,,,SDQ teacher form not administered.,,
beh_ext_sdq_parent,unavailable,,,See beh_conduct_sdq_parent.,,
beh_ext_sdq_self,incompatible,"DCSDQcpMN, DCSDQhpMN",,"The hyperactivity subscale cannot be scored (1 of 5 items; see beh_hyper_sdq_self), so there is no externalising score.",,
beh_ext_sdq_teacher,unavailable,,,SDQ teacher form not administered.,,
beh_agg_cbcl_parent,unavailable,,,CBCL not administered.,,
beh_atten_cbcl_parent,unavailable,,,CBCL not administered.,,
beh_rulebreak_cbcl_parent,unavailable,,,CBCL not administered.,,
beh_ext_cbcl_parent,unavailable,,,CBCL not administered.,,
beh_cbcl_measure,unavailable,,,CBCL not administered.,,
beh_prosocial_online_self,incompatible,QC337,,"QC337 ('suggested ways to use the internet safely for your friends'), a single yes/no item, not a multi-item online prosocial behaviour scale.",,
beh_prosocial_online_measure,unavailable,,,See beh_prosocial_online_self.,,
beh_problematicuse_self,compatible,"DCaddictMN, QC144a, QC144b, QC144c, QC144d, QC144e",as.numeric(haven::zap_labels(DCaddictMN)),"Ages 11-16 only. DCaddictMN: study's mean of the five excessive internet use items QC144a-e (past 12 months; never/almost never 1 to very often 4 after reversing the source codes), scored when at least 2 of 5 are answered (checked against the items).",,
beh_problematicuse_measure,inferred,DCaddictMN,"""EU Kids Online excessive internet use scale (internet), 5 of 5 items, 1-4 item scoring (range 1-4), mean, supplied already keyed (source item codes reversed by the study); past 12 months""",Names the source measure behind beh_problematicuse_self.,,
cog_execfunc_basc2,unavailable,,,BASC-2 not administered.,,
cog_langexec_nepsy,unavailable,,,No cognitive testing.,,
cog_phono_nepsy,unavailable,,,No cognitive testing.,,
cog_inhibcont_nepsy,unavailable,,,No cognitive testing.,,
cog_vismotor_nepsy,unavailable,,,No cognitive testing.,,
cog_verbalfluency_nepsy,unavailable,,,No cognitive testing.,,
cog_inhib_nihtb_flanker,unavailable,,,No cognitive testing.,,
cog_flex_nihtb_dccs,unavailable,,,No cognitive testing.,,
cog_wm_nihtb_listsort,unavailable,,,No cognitive testing.,,
cog_speed_nihtb_pattern,unavailable,,,No cognitive testing.,,
cog_epimem_nihtb_picseq,unavailable,,,No cognitive testing.,,
cog_vocab_nihtb_picvocab,unavailable,,,No cognitive testing.,,
cog_fluidcomp_nihtb,unavailable,,,No cognitive testing.,,
cog_crystcomp_nihtb,unavailable,,,No cognitive testing.,,
cog_totalcomp_nihtb,unavailable,,,No cognitive testing.,,
cog_wm_digitspan,unavailable,,,No cognitive testing.,,
cog_iq_fullscale,unavailable,,,No cognitive testing.,,
cog_vocab_bpvs,unavailable,,,No cognitive testing.,,
cog_vocab_ppvt,unavailable,,,No cognitive testing.,,
cog_execfunc_brief_parent,unavailable,,,No cognitive testing.,,
cog_vocab_bas_naming,unavailable,,,No cognitive testing.,,
cog_nonverbalreason_bas_picsim,unavailable,,,No cognitive testing.,,
cog_spatial_bas_pattern,unavailable,,,No cognitive testing.,,
cog_verbalreason_bas_versim,unavailable,,,No cognitive testing.,,
cog_schoolread_bracken,unavailable,,,No cognitive testing.,,
