target_variable,status,source_columns,expression,notes,lookup_table,measure
st_measure_name,inferred,,"""Custom""","Bespoke Qualtrics items, not a named instrument. No codebook supplied; wording taken from SPSS variable labels.",,
st_responder,inferred,,"""Self""",Adolescent self-report only.,,
st_total_wd,unavailable,,,No weekday/weekend split.,,
st_total_we,unavailable,,,No weekday/weekend split.,,
st_total,incompatible,"SMTIMEafterCOVID, SMperday_1 to SMperday_11",,No total item. Summing the activity grid would breach DR-0002: activities overlap and run concurrently (SMperday_5 duplicates SMTIMEafterCOVID; 'Texting Friends' overlaps phone use).,,
st_watch_wd,unavailable,,,No weekday/weekend split.,,
st_watch_we,unavailable,,,No weekday/weekend split.,,
st_watch,compatible,"SMperday_6, SMperday_10","sum_nonmissing(
  recode_values(as.numeric(haven::zap_labels(SMperday_6)), 1 ~ 0, 2 ~ 0.25, 3 ~ 1, 4 ~ 1.5, 5 ~ 3, 6 ~ 5, 7 ~ 7),
  recode_values(as.numeric(haven::zap_labels(SMperday_10)), 1 ~ 0, 2 ~ 0.25, 3 ~ 1, 4 ~ 1.5, 5 ~ 3, 6 ~ 5, 7 ~ 7)
)","Sum of 'Watching TikTok/YouTube videos' and 'Watching TV/Movies (e.g., Netflix)', sub-categories of watching (DR-0002); NA only if both missing. Activity grid, per day over the past 3 weeks; bands none 0, <=30 min 0.25, 1 h 1, 1-2 h 1.5, 2-4 h 3, 4-6 h 5, 6+ h 7 (floor + 1).",,
st_game_wd,unavailable,,,No weekday/weekend split.,,
st_game_we,unavailable,,,No weekday/weekend split.,,
st_game,partial,SMperday_3,"recode_values(as.numeric(haven::zap_labels(SMperday_3)), 1 ~ 0, 2 ~ 0.25, 3 ~ 1, 4 ~ 1.5, 5 ~ 3, 6 ~ 5, 7 ~ 7)","'Online Video Games with Friends'. Partial: solo, offline and non-friend gaming not asked. Bands as st_watch.",,
st_game_comp_wd,unavailable,,,No weekday/weekend split.,,
st_game_comp_we,unavailable,,,No weekday/weekend split.,,
st_game_comp,unavailable,,,No device split; only gaming item is 'Online Video Games with Friends'.,,
st_game_console_wd,unavailable,,,No weekday/weekend split.,,
st_game_console_we,unavailable,,,No weekday/weekend split.,,
st_game_console,unavailable,,,No device split; only gaming item is 'Online Video Games with Friends'.,,
st_game_handheldconsole_wd,unavailable,,,No weekday/weekend split.,,
st_game_handheldconsole_we,unavailable,,,No weekday/weekend split.,,
st_game_handheldconsole,unavailable,,,No device split; only gaming item is 'Online Video Games with Friends'.,,
st_game_active_wd,unavailable,,,No weekday/weekend split.,,
st_game_active_we,unavailable,,,No weekday/weekend split.,,
st_game_active,unavailable,,,No device split; only gaming item is 'Online Video Games with Friends'.,,
st_game_phone_wd,unavailable,,,No weekday/weekend split.,,
st_game_phone_we,unavailable,,,No weekday/weekend split.,,
st_game_phone,unavailable,,,No device split; only gaming item is 'Online Video Games with Friends'.,,
st_game_tablet_wd,unavailable,,,No weekday/weekend split.,,
st_game_tablet_we,unavailable,,,No weekday/weekend split.,,
st_game_tablet,unavailable,,,No device split; only gaming item is 'Online Video Games with Friends'.,,
st_comp_nongaming_wd,unavailable,,,No weekday/weekend split.,,
st_comp_nongaming_we,unavailable,,,No weekday/weekend split.,,
st_comp_nongaming,unavailable,,,No device split; only gaming item is 'Online Video Games with Friends'.,,
st_comp_wd,unavailable,,,No weekday/weekend split.,,
st_comp_we,unavailable,,,No weekday/weekend split.,,
st_comp,unavailable,,,No device split; only gaming item is 'Online Video Games with Friends'.,,
st_tablet_wd,unavailable,,,No weekday/weekend split.,,
st_tablet_we,unavailable,,,No weekday/weekend split.,,
st_tablet,unavailable,,,No device split; only gaming item is 'Online Video Games with Friends'.,,
st_phone_wd,unavailable,,,No weekday/weekend split.,,
st_phone_we,unavailable,,,No weekday/weekend split.,,
st_phone,unavailable,,,"No total smartphone-time item. 'Texting Friends' maps to st_messaging; SM_ADDICT_*/SMAddicition_after_* rate habitual use (frequency scale, no duration).",,
st_socmedia_wd,unavailable,,,No weekday/weekend split.,,
st_socmedia_we,unavailable,,,No weekday/weekend split.,,
st_socmedia,compatible,SMTIMEafterCOVID,"recode_values(
  as.numeric(haven::zap_labels(SMTIMEafterCOVID)),
  1 ~ 0.08,
  2 ~ 0.33,
  3 ~ 0.75,
  4 ~ 1.5,
  5 ~ 2.5,
  6 ~ 4,
  7 ~ 7.5,
  8 ~ 11
)","Time on social media per day since the COVID-19 crisis (past 3 weeks), 8 bands. Band midpoints; open top band 11 h (floor + 1). SMperday_5 not used (less complete). SMperday_7 (video creation) maps to st_creating instead.",,
st_educational_wd,unavailable,,,No weekday/weekend split.,,
st_educational_we,unavailable,,,No weekday/weekend split.,,
st_educational,partial,SMperday_8,"recode_values(as.numeric(haven::zap_labels(SMperday_8)), 1 ~ 0, 2 ~ 0.25, 3 ~ 1, 4 ~ 1.5, 5 ~ 3, 6 ~ 5, 7 ~ 7)","'School work'. Partial: screen not specified; schools were closed and learning online, so mostly but not all screen-based. Bands as st_watch.",,
st_work_wd,unavailable,,,No weekday/weekend split.,,
st_work_we,unavailable,,,No weekday/weekend split.,,
st_work,unavailable,,,Not asked; only messaging item is 'Texting Friends'.,,
st_internet_wd,unavailable,,,No weekday/weekend split.,,
st_internet_we,unavailable,,,No weekday/weekend split.,,
st_internet,unavailable,,,Not asked; only messaging item is 'Texting Friends'.,,
st_videochat,compatible,"SMperday_1, SMperday_2","sum_nonmissing(
  recode_values(as.numeric(haven::zap_labels(SMperday_1)), 1 ~ 0, 2 ~ 0.25, 3 ~ 1, 4 ~ 1.5, 5 ~ 3, 6 ~ 5, 7 ~ 7),
  recode_values(as.numeric(haven::zap_labels(SMperday_2)), 1 ~ 0, 2 ~ 0.25, 3 ~ 1, 4 ~ 1.5, 5 ~ 3, 6 ~ 5, 7 ~ 7)
)","Sum of 'Video Chats with Friends' and 'Video Chats with Family' (split by contact, so little overlap; DR-0002). Bands as st_watch.",,
st_messaging_wd,unavailable,,,No weekday/weekend split.,,
st_messaging_we,unavailable,,,No weekday/weekend split.,,
st_messaging,compatible,SMperday_4,"recode_values(as.numeric(haven::zap_labels(SMperday_4)), 1 ~ 0, 2 ~ 0.25, 3 ~ 1, 4 ~ 1.5, 5 ~ 3, 6 ~ 5, 7 ~ 7)",'Texting Friends'; no other messaging asked. Bands as st_watch. Not summed with st_socmedia (DR-0002).,,
st_creating,compatible,SMperday_7,"recode_values(as.numeric(haven::zap_labels(SMperday_7)), 1 ~ 0, 2 ~ 0.25, 3 ~ 1, 4 ~ 1.5, 5 ~ 3, 6 ~ 5, 7 ~ 7)",'Making and uploading videos for TikTok/YouTube'; not added to st_socmedia or st_watch. Bands as st_watch.,,
st_email,unavailable,,,Not asked; only messaging item is 'Texting Friends'.,,
st_shopping,unavailable,,,Not asked; only messaging item is 'Texting Friends'.,,
st_total_school,unavailable,,,Schools closed for the whole recall period; not asked.,,
st_educational_school,unavailable,,,Schools closed for the whole recall period; not asked.,,
st_comp_school,unavailable,,,Schools closed for the whole recall period; not asked.,,
st_tablet_school,unavailable,,,Schools closed for the whole recall period; not asked.,,
st_internet_school,unavailable,,,Schools closed for the whole recall period; not asked.,,
st_phone_school,unavailable,,,Schools closed for the whole recall period; not asked.,,
acc_academachment_selfrated,unavailable,,,Not measured.,,
acc_academachment_lettergrades,unavailable,,,Not measured.,,
acc_academachment_stdtest,unavailable,,,Not measured.,,
acc_schoolengage_caresschool,unavailable,,,Not measured.,,
acc_schoolengage_homework,unavailable,,,Not measured.,,
acc_schoolpressure_self,in_progress,,,,,
acc_schoolbelonging_self,in_progress,,,,,
acc_schoolbelonging_measure,in_progress,,,,,
acc_academachment_numgrades,unavailable,,,Not measured.,,
acc_academachment_teacherrated,unavailable,,,Not measured.,,
acc_numeracy_stdtest,unavailable,,,Not measured.,,
acc_literacy_stdtest,unavailable,,,Not measured.,,
beh_hyper_basc2,unavailable,,,Not measured.,,
beh_atten_basc2,unavailable,,,Not measured.,,
beh_atten_self,unavailable,,,Not measured.,,
beh_atten_measure,in_progress,,,,,
beh_selfreg_htks,unavailable,,,Not measured.,,
beh_bullied,unavailable,,,Not measured.,,
beh_beenbullied,unavailable,,,Not measured.,,
beh_beenbullied_online,unavailable,,,Not measured.,,
beh_bullied_online,unavailable,,,Not measured.,,
beh_fight,unavailable,,,Not measured.,,
beh_truancy,unavailable,,,Not collected.,,
beh_stealing,unavailable,,,Not collected.,,
beh_vandalism,unavailable,,,Not collected.,,
beh_alcohol_self,in_progress,,,,,
beh_tobacco_self,in_progress,,,,,
beh_cannabis_self,in_progress,,,,,
beh_conduct_sdq_parent,unavailable,,,Not measured.,,
beh_hyper_sdq_parent,unavailable,,,Not measured.,,
beh_peerprob_sdq_parent,unavailable,,,Not measured.,,
beh_prosocial_sdq_parent,unavailable,,,Not measured.,,
beh_aggphys_bpaq_self,unavailable,,,Not measured.,,
beh_aggverb_bpaq_self,unavailable,,,Not measured.,,
beh_agganger_bpaq_self,unavailable,,,Not measured.,,
beh_agghostility_bpaq_self,unavailable,,,Not measured.,,
beh_agg_self,unavailable,,,Not measured.,,
beh_agg_measure,in_progress,,,,,
beh_argues,unavailable,,,Not measured.,,
beh_persistence_finishwork,unavailable,,,Not measured.,,
beh_emotreg_stayscalm,unavailable,,,Not measured.,,
beh_peerprob_makefriends,unavailable,,,Not measured.,,
beh_conduct_diagnosed,unavailable,,,Not measured.,,
beh_conduct_diagnosed_severity,unavailable,,,Not measured.,,
beh_conduct_sdq_self,unavailable,,,Not measured.,,
beh_hyper_sdq_self,unavailable,,,Not measured.,,
beh_peerprob_sdq_self,unavailable,,,Not measured.,,
beh_prosocial_sdq_self,unavailable,,,Not measured.,,
beh_conduct_sdq_teacher,unavailable,,,Not measured.,,
beh_hyper_sdq_teacher,unavailable,,,Not measured.,,
beh_peerprob_sdq_teacher,unavailable,,,Not measured.,,
beh_prosocial_sdq_teacher,unavailable,,,Not measured.,,
beh_ext_sdq_parent,unavailable,,,Not measured.,,
beh_ext_sdq_self,unavailable,,,Not measured.,,
beh_ext_sdq_teacher,unavailable,,,Not measured.,,
beh_agg_cbcl_parent,unavailable,,,Not measured.,,
beh_atten_cbcl_parent,unavailable,,,Not measured.,,
beh_rulebreak_cbcl_parent,unavailable,,,Not measured.,,
beh_ext_cbcl_parent,unavailable,,,Not measured.,,
beh_cbcl_measure,unavailable,,,Not measured.,,
beh_prosocial_online_self,unavailable,,,Not collected.,,
beh_prosocial_online_measure,unavailable,,,Not collected.,,
beh_problematicuse_self,in_progress,,,,,
beh_problematicuse_measure,in_progress,,,,,
cog_execfunc_basc2,unavailable,,,Not measured.,,
cog_langexec_nepsy,unavailable,,,Not measured.,,
cog_phono_nepsy,unavailable,,,Not measured.,,
cog_inhibcont_nepsy,unavailable,,,Not measured.,,
cog_vismotor_nepsy,unavailable,,,Not measured.,,
cog_verbalfluency_nepsy,unavailable,,,Not measured.,,
cog_inhib_nihtb_flanker,unavailable,,,Not measured.,,
cog_flex_nihtb_dccs,unavailable,,,Not measured.,,
cog_wm_nihtb_listsort,unavailable,,,Not measured.,,
cog_speed_nihtb_pattern,unavailable,,,Not measured.,,
cog_epimem_nihtb_picseq,unavailable,,,Not measured.,,
cog_vocab_nihtb_picvocab,unavailable,,,Not measured.,,
cog_fluidcomp_nihtb,unavailable,,,Not measured.,,
cog_crystcomp_nihtb,unavailable,,,Not measured.,,
cog_totalcomp_nihtb,unavailable,,,Not measured.,,
cog_wm_digitspan,unavailable,,,Not measured.,,
cog_iq_fullscale,unavailable,,,Not measured.,,
cog_vocab_bpvs,unavailable,,,Not measured.,,
cog_vocab_ppvt,unavailable,,,Not measured.,,
cog_execfunc_brief_parent,unavailable,,,Not measured.,,
cog_vocab_bas_naming,unavailable,,,Not measured.,,
cog_nonverbalreason_bas_picsim,unavailable,,,Not measured.,,
cog_spatial_bas_pattern,unavailable,,,Not measured.,,
cog_verbalreason_bas_versim,unavailable,,,Not measured.,,
cog_schoolread_bracken,unavailable,,,Not measured.,,
cog_creativethinking_stdtest,unavailable,,,Not measured.,,
mh_anx_basc2,unavailable,,,Not measured.,,
mh_dep_basc2,unavailable,,,Not measured.,,
mh_emotsymp_sdq_parent,unavailable,,,Not measured.,,
mh_totaldiff_sdq_parent,unavailable,,,Not measured.,,
mh_anx_diagnosed,unavailable,,,Not measured.,,
mh_anx_diagnosed_severity,unavailable,,,Not measured.,,
mh_dep_diagnosed,unavailable,,,Not measured.,,
mh_dep_diagnosed_severity,unavailable,,,Not measured.,,
mh_emotsymp_sdq_self,unavailable,,,Not measured.,,
mh_emotsymp_sdq_teacher,unavailable,,,Not measured.,,
mh_totaldiff_sdq_self,unavailable,,,Not measured.,,
mh_totaldiff_sdq_teacher,unavailable,,,Not measured.,,
mh_int_sdq_parent,unavailable,,,Not measured.,,
mh_int_sdq_self,unavailable,,,Not measured.,,
mh_int_sdq_teacher,unavailable,,,Not measured.,,
mh_dep_smfq_self,unavailable,,,Not measured.,,
mh_dep_smfq_parent,unavailable,,,Not measured.,,
mh_dep_cdi_self,unavailable,,,Not measured.,,
mh_dep_cesd_self,unavailable,,,Not measured.,,
mh_dep_phq9_self,unavailable,,,Not measured.,,
mh_dep_rcads_self,unavailable,,,Not measured.,,
mh_dep_dass21_self,unavailable,,,Not measured.,,
mh_dep_scl_self,compatible,"DA_1, DA_2, DA_3, DA_4, DA_5, DA_6","as.numeric(haven::zap_labels(DA_1)) +
  as.numeric(haven::zap_labels(DA_2)) +
  as.numeric(haven::zap_labels(DA_3)) +
  as.numeric(haven::zap_labels(DA_4)) +
  as.numeric(haven::zap_labels(DA_5)) +
  as.numeric(haven::zap_labels(DA_6))","BSI (SCL-90-R short form) depression subscale, 6 items (lonely, blue, no interest, hopeless, thoughts of ending life, worthless), 0 Not at all-4 Extremely, past 7 days; sum 0-24, NA if any item missing. DA_13/DA_14 (sleep, tiredness) are not BSI items; excluded.",,
mh_distress_k6_self,unavailable,,,Not measured.,,
mh_distress_k10_self,unavailable,,,Not measured.,,
mh_anx_masc_self,unavailable,,,Not measured.,,
mh_anx_scas_self,unavailable,,,Not measured.,,
mh_anx_scas_parent,unavailable,,,Not measured.,,
mh_anx_scared_self,unavailable,,,Not measured.,,
mh_anx_scared_parent,unavailable,,,Not measured.,,
mh_anx_gad7_self,unavailable,,,Not measured.,,
mh_anx_rcads_self,unavailable,,,Not measured.,,
mh_anx_dass21_self,unavailable,,,Not measured.,,
mh_anxdep_cbcl_parent,unavailable,,,Not measured.,,
mh_int_cbcl_parent,unavailable,,,Not measured.,,
mh_dep_binary_self,unavailable,,,Not measured.,,
mh_dep_self,compatible,"DA_1, DA_2, DA_3, DA_4, DA_5, DA_6","as.numeric(haven::zap_labels(DA_1)) +
  as.numeric(haven::zap_labels(DA_2)) +
  as.numeric(haven::zap_labels(DA_3)) +
  as.numeric(haven::zap_labels(DA_4)) +
  as.numeric(haven::zap_labels(DA_5)) +
  as.numeric(haven::zap_labels(DA_6))","Same score as mh_dep_scl_self, for pooling across instruments.",,
mh_dep_measure,compatible,,"""Brief Symptom Inventory depression subscale, 6 of 6 items, 0-4 item scoring (range 0-24), no reverse-scored items, 7-day recall""",Describes mh_dep_self.,,
mh_anx_self,compatible,"DA_7, DA_8, DA_9, DA_10, DA_11, DA_12","as.numeric(haven::zap_labels(DA_7)) +
  as.numeric(haven::zap_labels(DA_8)) +
  as.numeric(haven::zap_labels(DA_9)) +
  as.numeric(haven::zap_labels(DA_10)) +
  as.numeric(haven::zap_labels(DA_11)) +
  as.numeric(haven::zap_labels(DA_12))","BSI anxiety subscale, 6 items (nervous/shaky, scared for no reason, fearful, tense, terror/panic, restless); scale, recall and scoring as mh_dep_scl_self (0-24). No BSI anxiety row in schema, so generic row.",,
mh_anx_measure,compatible,,"""Brief Symptom Inventory anxiety subscale, 6 of 6 items, 0-4 item scoring (range 0-24), no reverse-scored items, 7-day recall""",Describes mh_anx_self.,,
mh_depanx_diagnosed,unavailable,,,Not measured.,,
mh_stress_self,unavailable,,,No stress item or instrument.,,
mh_lonely_self,proximate,Lonely_5,"recode_values(
  as.numeric(haven::zap_labels(Lonely_5)),
  1 ~ ""Never"",
  2 ~ ""Rarely"",
  3 ~ ""Sometimes"",
  4 ~ ""Often"",
  default = NA_character_
)","Lonely_5 'I feel isolated from others', one item of the UCLA-style scale (mh_lonely_scale_self), 1 Never-4 Often; chosen as closest to 'lonely'. Always never emitted. Proximate: 'isolated', not 'lonely'.",,
mh_lonely_scale_self,compatible,"Lonely_1, Lonely_2, Lonely_3, Lonely_4, Lonely_5, Lonely_6, Lonely_7, Lonely_8","as.numeric(haven::zap_labels(Lonely_1)) +
  as.numeric(haven::zap_labels(Lonely_2)) +
  (5 - as.numeric(haven::zap_labels(Lonely_3))) +
  as.numeric(haven::zap_labels(Lonely_4)) +
  as.numeric(haven::zap_labels(Lonely_5)) +
  (5 - as.numeric(haven::zap_labels(Lonely_6))) +
  as.numeric(haven::zap_labels(Lonely_7)) +
  as.numeric(haven::zap_labels(Lonely_8))","8-item UCLA-style short form, 1 Never-4 Often; Lonely_3 and Lonely_6 (positively worded) reversed as 5 - x; sum 8-32, NA if any item missing. Includes Lonely_5 (mh_lonely_self).",,
mh_lonely_measure,compatible,,"""UCLA-style loneliness short form, 8 of 8 items, 1-4 item scoring (range 8-32), items 3 and 6 reverse-scored""",Describes mh_lonely_scale_self. No instrument name in source; items and scale match the 8-item UCLA short form.,,
mh_sad_self,incompatible,DA_2,,"BSI 'Feeling blue' rates distress over the past 7 days (0 not at all to 4 extremely), not frequency.",,
mh_worry_self,unavailable,,,No worry item.,,
mh_irritable_self,unavailable,,,No irritability item.,,
mh_nobodycares_self,incompatible,"Lonely_2, Friends_1, Parents_1",,"Friend/parent 'cares about my feelings' items are truth ratings, not frequencies; UCLA 'There is no one I can turn to' asks about support, not care.",,
mh_lifenotworth_self,incompatible,DA_5,,"Only BSI 'Thoughts of ending your life', a 0-4 distress rating of suicidal ideation; mapped to mh_suicide_ideation_self.",,
mh_suicide_ideation_self,proximate,DA_5,"case_when(
  as.numeric(haven::zap_labels(DA_5)) > 0 ~ ""Yes"",
  as.numeric(haven::zap_labels(DA_5)) == 0 ~ ""No"",
  .default = NA_character_
)","BSI DA_5 'Thoughts of ending your life', distress 0-4 over the past 7 days; >0 = Yes. Proximate: distress about any such thought, not 'seriously considered', and 7-day vs typical 12-month recall. Item is in mh_dep_scl_self.",,
mh_suicide_attempt_self,unavailable,,,Not measured.,,
mh_selfharm_self,in_progress,,,,,
mh_psychsom_hbscscl_self,unavailable,,,Not measured.,,
mh_psychsom_measure,unavailable,,,Not measured.,,
mh_somatic_self,in_progress,,,,,
mh_somatic_measure,in_progress,,,,,
wb_emotsc_basc2,unavailable,,,Not measured.,,
wb_mwb_wemwbs,unavailable,,,Not measured.,,
wb_lifesatisfaction_cantrilladder,unavailable,,,Not measured.,,
wb_resil_basc2,unavailable,,,Not measured.,,
wb_psychcomplaints_feellow,incompatible,DA_2,,"DA_2 'Feeling blue' is a 0-4 distress-intensity rating, not an HBSC frequency; see wb_psychcomplaints_diffsleep.",,
wb_psychcomplaints_irritable,unavailable,,,No irritability item.,,
wb_psychcomplaints_nervous,incompatible,DA_7,,"DA_7 'Nervousness or shakiness inside' is a 0-4 distress-intensity rating, not an HBSC frequency; see wb_psychcomplaints_diffsleep.",,
wb_psychcomplaints_diffsleep,incompatible,DA_13,,DA_13 'Having trouble falling asleep' is a 0-4 distress rating over 7 days; not convertible to an HBSC frequency.,,
wb_bodyimage,unavailable,,,Not measured.,,
wb_lifesat_slss_self,unavailable,,,Not measured.,,
wb_lifesat_swls_self,compatible,"LifeSatisfaction_1, LifeSatisfaction_2, LifeSatisfaction_3, LifeSatisfaction_4, LifeSatisfaction_5","as.numeric(haven::zap_labels(LifeSatisfaction_1)) +
  as.numeric(haven::zap_labels(LifeSatisfaction_2)) +
  as.numeric(haven::zap_labels(LifeSatisfaction_3)) +
  as.numeric(haven::zap_labels(LifeSatisfaction_4)) +
  as.numeric(haven::zap_labels(LifeSatisfaction_5))","SWLS, 5 items, standard 1-7 anchors; sum 5-35, NA if any item missing. Label for 2 misspelt 'Disgree' in source.",,
wb_lifesat_singleitem_self,unavailable,,,Not measured.,,
wb_happiness_singleitem_self,in_progress,,,,,
wb_domainsat_schoolwork_self,unavailable,,,Not collected.,,
wb_domainsat_appearance_self,unavailable,,,Not collected.,,
wb_domainsat_family_self,unavailable,,,"Not collected; Parents_1-3 measure support, not satisfaction.",,
wb_domainsat_friends_self,unavailable,,,"Not collected; Friends_1-3 measure support, not satisfaction.",,
wb_domainsat_school_self,unavailable,,,Not collected.,,
wb_qol_pedsql_self,unavailable,,,Not measured.,,
wb_qol_pedsql_parent,unavailable,,,Not measured.,,
wb_qol_kidscreen10_self,unavailable,,,Not measured.,,
wb_qol_kidscreen10_parent,unavailable,,,Not measured.,,
wb_selfesteem_rosenberg_self,unavailable,,,Not measured.,,
wb_selfesteem_self,unavailable,,,Not measured.,,
wb_selfesteem_measure,unavailable,,,Not measured.,,
wb_selfefficacy_gse_self,unavailable,,,Not measured.,,
wb_selfefficacy_self,unavailable,,,Not measured.,,
wb_selfefficacy_measure,unavailable,,,Not measured.,,
wb_mwb_who5_self,unavailable,,,Not measured.,,
wb_happiness_shs_self,unavailable,,,Not measured.,,
wb_mwb_swemwbs_self,unavailable,,,Not measured.,,
wb_selfratedhealth_self,unavailable,,,Not measured.,,
wb_generalhealth_parent,in_progress,,,,,
wb_posaffect_self,unavailable,,,Not measured.,,
wb_posaffect_measure,unavailable,,,Not measured.,,
wb_eudaimonic_self,unavailable,,,Not collected.,,
wb_eudaimonic_measure,unavailable,,,Not collected.,,
wb_socsupport_family_self,in_progress,,,,,
wb_socsupport_friends_self,in_progress,,,,,
wb_socsupport_measure,in_progress,,,,,
hlth_sleep_wd,in_progress,,,,,
hlth_sleep_we,in_progress,,,,,
hlth_sleep,in_progress,,,,,
hlth_sleepprob,in_progress,,,,,
hlth_sleepprob_measure,in_progress,,,,,
st_measure_type,inferred,,"""Categorical""",Banded; same 8 bands as primary st_socmedia.,,recall
st_measure_name,inferred,,"""Custom retrospective pre-COVID recall""","Primary item asked retrospectively: 'In the last 6 months ... Think about before the COVID-19 crisis'. Same sitting, April 2020.",,recall
st_responder,inferred,,"""Self""","Adolescent self-report, same sitting as the primary measure.",,recall
st_socmedia,partial,SMTIME,"recode_values(
  as.numeric(haven::zap_labels(SMTIME)),
  1 ~ 0.08,
  2 ~ 0.33,
  3 ~ 0.75,
  4 ~ 1.5,
  5 ~ 2.5,
  6 ~ 4,
  7 ~ 7.5,
  8 ~ 11
)","SMTIME: 6 months before COVID, recalled in April 2020. Partial: retrospective recall, 6-month vs 3-week window. Bands and midpoints as primary st_socmedia. Separate measure, not a wave (same sitting).",,recall
