target_variable,status,source_columns,expression,notes,lookup_table,measure
parental_education,proximate,Edu_parents,"recode_values(
  ceiling(Edu_parents),
  c(1, 2, 3) ~ ""Secondary school or less"",
  c(4, 5, 6) ~ ""Bachelor degree or higher"",
  default = ""Unknown""
)","Only the parents' mean is recorded, on a 6-level scale (1 elementary, 2 technical school, 3 high school, 4 degree/college, 5 master's/university, 6 doctoral/postgraduate), not the higher parent. ceiling(mean) approximates it: after banding, matches the T2-only separate-parent pair in 105/108 rows (3 too low); that pair is not used, to keep one method across waves. No non-degree tertiary level, so nothing maps to Post-secondary.",,
urbanicity,unavailable,,,,,
family_structure,incompatible,"Spouse_edu, Nr_of_people_in_household",,"T2-only proxies: spouse education (blank 'if she/he has') and household size. A blank may be non-response, and step-families can't be told from two-parent families, so the three-way category can't be built.",,
fam_screenrules,in_progress,,,,,
fam_bedroomscreen,in_progress,,,,,
fam_parentstress,in_progress,,,,,
fam_parentstress_measure,in_progress,,,,,
school_grade,unavailable,,,,,
st_measure_type,inferred,deviceminperday,"""Categorical""","Banded items: use frequency (8 bands) and typical session length (7 bands), per device (smartphone, tablet); authors multiplied band midpoints into minutes/day (doi:10.3390/su14148845, Section 2.2.1, Appendix A).",,
st_measure_name,inferred,deviceminperday,"""Digital Kids Questionnaire mobile phone and tablet use items""","Bespoke items from the authors' own Digital Kids Questionnaire, not a published instrument.",,
st_responder,inferred,deviceminperday,"""Parent or carer""","Parent completes the questionnaire at both waves; child never answers (doi:10.3390/su14148845, Section 2.1).",,
st_total_wd,unavailable,,,,,
st_total_we,unavailable,,,,,
st_total,incompatible,deviceminperday,,"Only smartphone and tablet duration asked; no TV, computer, console or handheld gaming items, so a total would be mobile-only (DR-0002).",,
st_watch_wd,unavailable,,,,,
st_watch_we,unavailable,,,,,
st_watch,unavailable,,,,,
st_game_wd,unavailable,,,,,
st_game_we,unavailable,,,,,
st_game,unavailable,,,,,
st_game_comp_wd,unavailable,,,,,
st_game_comp_we,unavailable,,,,,
st_game_comp,unavailable,,,,,
st_game_console_wd,unavailable,,,,,
st_game_console_we,unavailable,,,,,
st_game_console,unavailable,,,,,
st_game_handheldconsole_wd,unavailable,,,,,
st_game_handheldconsole_we,unavailable,,,,,
st_game_handheldconsole,unavailable,,,,,
st_game_active_wd,unavailable,,,,,
st_game_active_we,unavailable,,,,,
st_game_active,unavailable,,,,,
st_game_phone_wd,unavailable,,,,,
st_game_phone_we,unavailable,,,,,
st_game_phone,unavailable,,,,,
st_game_tablet_wd,unavailable,,,,,
st_game_tablet_we,unavailable,,,,,
st_game_tablet,unavailable,,,,,
st_comp_nongaming_wd,unavailable,,,,,
st_comp_nongaming_we,unavailable,,,,,
st_comp_nongaming,unavailable,,,,,
st_comp_wd,unavailable,,,,,
st_comp_we,unavailable,,,,,
st_comp,unavailable,,,,,
st_tablet_wd,unavailable,,,,,
st_tablet_we,unavailable,,,,,
st_tablet,incompatible,deviceminperday,,"Inside `deviceminperday`, summed with smartphone by the authors before release. See st_phone.",,
st_phone_wd,unavailable,,,,,
st_phone_we,unavailable,,,,,
st_phone,partial,deviceminperday,deviceminperday / 60,"Minutes/day converted to hours. Smartphone and tablet combined by the authors, so over-covers by tablet time; per the schema's st_game_phone convention for unseparable devices. 0 = no device use (Use_anydevice = 0), not missing. Items: see st_measure_type.",,
st_socmedia_wd,unavailable,,,,,
st_socmedia_we,unavailable,,,,,
st_socmedia,unavailable,,,,,
st_educational_wd,unavailable,,,,,
st_educational_we,unavailable,,,,,
st_educational,unavailable,,,,,
st_work_wd,unavailable,,,,,
st_work_we,unavailable,,,,,
st_work,unavailable,,,,,
st_internet_wd,unavailable,,,,,
st_internet_we,unavailable,,,,,
st_internet,unavailable,,,,,
st_videochat,unavailable,,,,,
st_messaging_wd,unavailable,,,Not collected.,,
st_messaging_we,unavailable,,,Not collected.,,
st_messaging,unavailable,,,,,
st_creating,unavailable,,,,,
st_email,unavailable,,,,,
st_shopping,unavailable,,,,,
st_total_school,unavailable,,,,,
st_educational_school,unavailable,,,,,
st_comp_school,unavailable,,,,,
st_tablet_school,unavailable,,,,,
st_internet_school,unavailable,,,,,
st_phone_school,unavailable,,,,,
acc_academachment_selfrated,unavailable,,,,,
acc_academachment_lettergrades,unavailable,,,,,
acc_academachment_stdtest,unavailable,,,,,
acc_schoolengage_caresschool,unavailable,,,,,
acc_schoolengage_homework,unavailable,,,,,
acc_schoolpressure_self,in_progress,,,,,
acc_schoolbelonging_self,in_progress,,,,,
acc_schoolbelonging_measure,in_progress,,,,,
acc_academachment_numgrades,unavailable,,,,,
acc_academachment_teacherrated,unavailable,,,,,
acc_numeracy_stdtest,unavailable,,,,,
acc_literacy_stdtest,unavailable,,,,,
beh_hyper_basc2,unavailable,,,,,
beh_atten_basc2,unavailable,,,,,
beh_atten_self,unavailable,,,,,
beh_atten_measure,in_progress,,,,,
beh_selfreg_htks,unavailable,,,,,
beh_bullied,unavailable,,,,,
beh_beenbullied,unavailable,,,,,
beh_beenbullied_online,unavailable,,,,,
beh_bullied_online,unavailable,,,,,
beh_fight,unavailable,,,,,
beh_truancy,unavailable,,,Not collected.,,
beh_stealing,incompatible,SDQ_22_cond,,Parent-rated SDQ item 22 only; the conduct subscale already scores it.,,
beh_vandalism,unavailable,,,Not collected.,,
beh_alcohol_self,in_progress,,,,,
beh_tobacco_self,in_progress,,,,,
beh_cannabis_self,in_progress,,,,,
beh_conduct_sdq_parent,compatible,conduct,as.numeric(conduct),"Study's own SDQ conduct problems subscale, parent-reported, standard 0-2 item scoring.",,
beh_hyper_sdq_parent,compatible,hiper,as.numeric(hiper),"Study's own SDQ hyperactivity/inattention subscale, parent-reported, standard 0-2 item scoring.",,
beh_peerprob_sdq_parent,compatible,peer,as.numeric(peer),"Study's own SDQ peer relationship problems subscale, parent-reported, standard 0-2 item scoring.",,
beh_prosocial_sdq_parent,compatible,prosoc,as.numeric(prosoc),"Study's own SDQ prosocial behaviour subscale, parent-reported, standard 0-2 item scoring.",,
beh_aggphys_bpaq_self,unavailable,,,,,
beh_aggverb_bpaq_self,unavailable,,,,,
beh_agganger_bpaq_self,unavailable,,,,,
beh_agghostility_bpaq_self,unavailable,,,,,
beh_agg_self,unavailable,,,,,
beh_agg_measure,in_progress,,,,,
beh_argues,unavailable,,,,,
beh_persistence_finishwork,unavailable,,,,,
beh_emotreg_stayscalm,unavailable,,,,,
beh_peerprob_makefriends,unavailable,,,,,
beh_conduct_diagnosed,unavailable,,,,,
beh_conduct_diagnosed_severity,unavailable,,,,,
beh_conduct_sdq_self,unavailable,,,,,
beh_hyper_sdq_self,unavailable,,,,,
beh_peerprob_sdq_self,unavailable,,,,,
beh_prosocial_sdq_self,unavailable,,,,,
beh_conduct_sdq_teacher,unavailable,,,,,
beh_hyper_sdq_teacher,unavailable,,,,,
beh_peerprob_sdq_teacher,unavailable,,,,,
beh_prosocial_sdq_teacher,unavailable,,,,,
beh_ext_sdq_parent,unavailable,"conduct, hiper",,Derived at analysis from the mapped conduct and hyperactivity subscales.,,
beh_ext_sdq_self,unavailable,,,,,
beh_ext_sdq_teacher,unavailable,,,,,
beh_agg_cbcl_parent,unavailable,,,,,
beh_atten_cbcl_parent,unavailable,,,,,
beh_rulebreak_cbcl_parent,unavailable,,,,,
beh_ext_cbcl_parent,unavailable,,,,,
beh_cbcl_measure,unavailable,,,,,
beh_prosocial_online_self,unavailable,,,Not collected.,,
beh_prosocial_online_measure,unavailable,,,No score to describe.,,
beh_problematicuse_self,in_progress,,,,,
beh_problematicuse_measure,in_progress,,,,,
cog_execfunc_basc2,unavailable,,,,,
cog_langexec_nepsy,unavailable,,,,,
cog_phono_nepsy,unavailable,,,,,
cog_inhibcont_nepsy,unavailable,,,,,
cog_vismotor_nepsy,unavailable,,,,,
cog_verbalfluency_nepsy,unavailable,,,,,
cog_inhib_nihtb_flanker,unavailable,,,,,
cog_flex_nihtb_dccs,unavailable,,,,,
cog_wm_nihtb_listsort,unavailable,,,,,
cog_speed_nihtb_pattern,unavailable,,,,,
cog_epimem_nihtb_picseq,unavailable,,,,,
cog_vocab_nihtb_picvocab,unavailable,,,,,
cog_fluidcomp_nihtb,unavailable,,,,,
cog_crystcomp_nihtb,unavailable,,,,,
cog_totalcomp_nihtb,unavailable,,,,,
cog_wm_digitspan,unavailable,,,,,
cog_iq_fullscale,unavailable,,,,,
cog_vocab_bpvs,unavailable,,,,,
cog_vocab_ppvt,unavailable,,,,,
cog_execfunc_brief_parent,unavailable,,,,,
cog_vocab_bas_naming,unavailable,,,,,
cog_nonverbalreason_bas_picsim,unavailable,,,,,
cog_spatial_bas_pattern,unavailable,,,,,
cog_verbalreason_bas_versim,unavailable,,,,,
cog_schoolread_bracken,unavailable,,,,,
cog_creativethinking_stdtest,unavailable,,,,,
mh_anx_basc2,unavailable,,,,,
mh_dep_basc2,unavailable,,,,,
mh_emotsymp_sdq_parent,compatible,emo,as.numeric(emo),"Study's own SDQ emotional symptoms subscale, parent-reported Hungarian SDQ, standard 0-2 item scoring at both waves.",,
mh_totaldiff_sdq_parent,compatible,sum,as.numeric(tbl$sum),"Study's own SDQ total difficulties score, parent-reported; equals emo + conduct + hiper + peer, the standard four-subscale total. Addressed via `tbl` because the source column is named `sum`.",,
mh_anx_diagnosed,unavailable,,,,,
mh_anx_diagnosed_severity,unavailable,,,,,
mh_dep_diagnosed,unavailable,,,,,
mh_dep_diagnosed_severity,unavailable,,,,,
mh_emotsymp_sdq_self,unavailable,,,,,
mh_emotsymp_sdq_teacher,unavailable,,,,,
mh_totaldiff_sdq_self,unavailable,,,,,
mh_totaldiff_sdq_teacher,unavailable,,,,,
mh_int_sdq_parent,unavailable,"emo, peer",,Derived at analysis from the mapped emotional symptoms and peer problems subscales.,,
mh_int_sdq_self,unavailable,,,,,
mh_int_sdq_teacher,unavailable,,,,,
mh_dep_smfq_self,unavailable,,,,,
mh_dep_smfq_parent,unavailable,,,,,
mh_dep_cdi_self,unavailable,,,,,
mh_dep_cesd_self,unavailable,,,,,
mh_dep_phq9_self,unavailable,,,,,
mh_dep_rcads_self,unavailable,,,,,
mh_dep_dass21_self,unavailable,,,,,
mh_dep_scl_self,unavailable,,,,,
mh_distress_k6_self,unavailable,,,,,
mh_distress_k10_self,unavailable,,,,,
mh_anx_masc_self,unavailable,,,,,
mh_anx_scas_self,unavailable,,,,,
mh_anx_scas_parent,unavailable,,,,,
mh_anx_scared_self,unavailable,,,,,
mh_anx_scared_parent,unavailable,,,,,
mh_anx_gad7_self,unavailable,,,,,
mh_anx_rcads_self,unavailable,,,,,
mh_anx_dass21_self,unavailable,,,,,
mh_anxdep_cbcl_parent,unavailable,,,,,
mh_int_cbcl_parent,unavailable,,,,,
mh_dep_binary_self,unavailable,,,,,
mh_dep_self,unavailable,,,,,
mh_dep_measure,unavailable,,,,,
mh_anx_self,unavailable,,,,,
mh_anx_measure,unavailable,,,,,
mh_depanx_diagnosed,unavailable,,,,,
mh_stress_self,unavailable,,,,,
mh_lonely_self,unavailable,,,,,
mh_lonely_scale_self,unavailable,,,,,
mh_lonely_measure,unavailable,,,,,
mh_sad_self,incompatible,SDQ_13_emo,,Parent-rated SDQ item 13 ('often unhappy') only; no self-report item.,,
mh_worry_self,incompatible,SDQ_8_emo,,Parent-rated SDQ item 8 ('many worries') only; no self-report item.,,
mh_irritable_self,incompatible,SDQ_5_cond,,Parent-rated SDQ item 5 ('temper tantrums or hot tempers') only; no self-report item.,,
mh_nobodycares_self,unavailable,,,Not collected.,,
mh_lifenotworth_self,unavailable,,,Not collected.,,
mh_suicide_ideation_self,unavailable,,,,,
mh_suicide_attempt_self,unavailable,,,,,
mh_selfharm_self,in_progress,,,,,
mh_psychsom_hbscscl_self,unavailable,,,,,
mh_psychsom_measure,unavailable,,,,,
mh_somatic_self,in_progress,,,,,
mh_somatic_measure,in_progress,,,,,
wb_emotsc_basc2,unavailable,,,,,
wb_mwb_wemwbs,unavailable,,,,,
wb_lifesatisfaction_cantrilladder,unavailable,,,,,
wb_resil_basc2,unavailable,,,,,
wb_psychcomplaints_feellow,unavailable,,,,,
wb_psychcomplaints_irritable,unavailable,,,,,
wb_psychcomplaints_nervous,unavailable,,,,,
wb_psychcomplaints_diffsleep,unavailable,,,,,
wb_bodyimage,unavailable,,,,,
wb_lifesat_slss_self,unavailable,,,,,
wb_lifesat_swls_self,unavailable,,,,,
wb_lifesat_singleitem_self,unavailable,,,,,
wb_happiness_singleitem_self,in_progress,,,,,
wb_domainsat_schoolwork_self,unavailable,,,Not collected.,,
wb_domainsat_appearance_self,unavailable,,,Not collected.,,
wb_domainsat_family_self,unavailable,,,Not collected.,,
wb_domainsat_friends_self,unavailable,,,Not collected.,,
wb_domainsat_school_self,unavailable,,,Not collected.,,
wb_qol_pedsql_self,unavailable,,,,,
wb_qol_pedsql_parent,unavailable,,,,,
wb_qol_kidscreen10_self,unavailable,,,,,
wb_qol_kidscreen10_parent,unavailable,,,,,
wb_selfesteem_rosenberg_self,unavailable,,,,,
wb_selfesteem_self,unavailable,,,,,
wb_selfesteem_measure,unavailable,,,,,
wb_selfefficacy_gse_self,unavailable,,,,,
wb_selfefficacy_self,unavailable,,,,,
wb_selfefficacy_measure,unavailable,,,,,
wb_mwb_who5_self,unavailable,,,,,
wb_happiness_shs_self,unavailable,,,,,
wb_mwb_swemwbs_self,unavailable,,,,,
wb_selfratedhealth_self,unavailable,,,,,
wb_generalhealth_parent,in_progress,,,,,
wb_posaffect_self,unavailable,,,,,
wb_posaffect_measure,unavailable,,,,,
wb_eudaimonic_self,unavailable,,,Not collected.,,
wb_eudaimonic_measure,unavailable,,,No score to describe.,,
wb_socsupport_family_self,in_progress,,,,,
wb_socsupport_friends_self,in_progress,,,,,
wb_socsupport_measure,in_progress,,,,,
hlth_sleep_wd,in_progress,,,,,
hlth_sleep_we,in_progress,,,,,
hlth_sleep,in_progress,,,,,
hlth_sleepprob,in_progress,,,,,
hlth_sleepprob_measure,in_progress,,,,,
